updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-23T23:08:01+08:00,1,390,1,0,1.0,1.0,1,0,1.0,1.0,1.0,,0,0,0,0,TCGA-LD-A74U,histological_type_label,partial,True,
2026-08-23T23:08:10+08:00,2,390,2,0,1.0,0.5,1,0,0.5,0.5,1.0,0.0,0,0,0,0,TCGA-LD-A74U,unrouted,none,False,
2026-08-23T23:08:31+08:00,3,390,3,0,1.0,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,0.5,0.0,0,0,0,0,TCGA-LD-A74U,histologic_grade_label,direct,False,
2026-08-23T23:09:10+08:00,4,390,4,0,1.0,0.25,1,0,0.25,0.25,0.3333333333333333,0.0,0,0,0,1,TCGA-LD-A74U,histological_type_label+dcis_binary+lcis_binary,partial,False,
2026-08-23T23:11:13+08:00,5,390,5,0,1.0,0.2,1,0,0.2,0.2,0.25,0.0,0,0,0,1,TCGA-AR-A1AI,histological_type_label,partial,False,
2026-08-23T23:11:22+08:00,6,390,6,0,1.0,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.25,0.0,0,0,0,1,TCGA-AR-A1AI,unrouted,none,False,
2026-08-23T23:11:33+08:00,7,390,7,0,1.0,0.14285714285714285,1,0,0.14285714285714285,0.14285714285714285,0.25,0.0,0,0,0,1,TCGA-AR-A1AI,unrouted,none,False,
2026-08-23T23:12:04+08:00,8,390,8,0,1.0,0.125,1,0,0.125,0.125,0.25,0.0,0,0,0,1,TCGA-B6-A0WZ,unrouted,none,False,
2026-08-23T23:12:47+08:00,9,390,9,0,1.0,0.2222222222222222,2,0,0.2222222222222222,0.2222222222222222,0.4,0.0,0,0,0,1,TCGA-B6-A0WZ,histological_type_label,partial,True,
2026-08-23T23:12:56+08:00,10,390,10,0,1.0,0.2,2,0,0.2,0.2,0.4,0.0,0,0,0,1,TCGA-B6-A0WZ,unrouted,none,False,
2026-08-23T23:13:17+08:00,11,390,11,0,1.0,0.2727272727272727,3,0,0.2727272727272727,0.2727272727272727,0.5,0.0,0,0,0,1,TCGA-B6-A0WZ,ER_status_label+PR_status_label,direct,True,
2026-08-23T23:13:56+08:00,12,390,12,0,1.0,0.25,3,0,0.25,0.25,0.5,0.0,0,0,0,1,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-23T23:15:09+08:00,13,390,13,0,1.0,0.23076923076923078,3,0,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.0,0,0,0,1,TCGA-BH-A5IZ,histological_type_label,partial,False,
2026-08-23T23:15:55+08:00,14,390,14,0,1.0,0.21428571428571427,3,0,0.21428571428571427,0.21428571428571427,0.375,0.0,0,0,0,1,TCGA-BH-A5IZ,nottingham_total_score,partial,False,
2026-08-23T23:16:20+08:00,15,390,15,0,1.0,0.2,3,0,0.2,0.2,0.3333333333333333,0.0,0,0,0,1,TCGA-BH-A5IZ,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-23T23:17:28+08:00,16,390,16,0,1.0,0.1875,3,0,0.1875,0.1875,0.3333333333333333,0.0,0,0,0,1,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-23T23:18:13+08:00,17,390,17,0,1.0,0.23529411764705882,4,0,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.125,0,0,0,1,TCGA-BH-A0AZ,unrouted,none,True,
2026-08-23T23:21:19+08:00,18,390,18,0,1.0,0.2777777777777778,5,0,0.2777777777777778,0.2777777777777778,0.4,0.125,1,0,0,1,TCGA-BH-A0AZ,nottingham_total_score,partial,True,
2026-08-23T23:21:29+08:00,19,390,19,0,1.0,0.2631578947368421,5,0,0.2631578947368421,0.2631578947368421,0.4,0.1111111111111111,1,0,0,1,TCGA-BH-A0AZ,unrouted,none,False,
2026-08-23T23:21:56+08:00,20,390,20,0,1.0,0.25,5,0,0.25,0.25,0.36363636363636365,0.1111111111111111,1,0,0,1,TCGA-BH-A0AZ,ER_status_label+PR_status_label,partial,False,
2026-08-23T23:22:28+08:00,21,390,21,0,1.0,0.2857142857142857,6,0,0.2857142857142857,0.2857142857142857,0.36363636363636365,0.2,1,0,0,1,TCGA-EW-A1PF,unrouted,none,True,
2026-08-23T23:23:37+08:00,22,390,22,0,1.0,0.3181818181818182,7,0,0.3181818181818182,0.3181818181818182,0.4166666666666667,0.2,1,0,0,1,TCGA-EW-A1PF,histologic_grade_label,partial,True,
2026-08-23T23:23:47+08:00,23,390,23,0,1.0,0.34782608695652173,8,0,0.34782608695652173,0.34782608695652173,0.4166666666666667,0.2727272727272727,1,0,0,1,TCGA-EW-A1PF,unrouted,none,True,
2026-08-23T23:23:57+08:00,24,390,24,0,1.0,0.3333333333333333,8,0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,1,0,0,1,TCGA-EW-A1PF,unrouted,none,False,
2026-08-23T23:24:38+08:00,25,390,25,0,1.0,0.32,8,0,0.32,0.32,0.4166666666666667,0.23076923076923078,1,0,0,1,TCGA-BH-A0BV,unrouted,none,False,
2026-08-23T23:25:07+08:00,26,390,26,0,1.0,0.3076923076923077,8,0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.23076923076923078,1,0,0,1,TCGA-BH-A0BV,nottingham_total_score,partial,False,
2026-08-23T23:25:16+08:00,27,390,27,0,1.0,0.2962962962962963,8,0,0.2962962962962963,0.2962962962962963,0.38461538461538464,0.21428571428571427,1,0,0,1,TCGA-BH-A0BV,unrouted,none,False,
2026-08-23T23:26:01+08:00,28,390,28,0,1.0,0.32142857142857145,9,0,0.32142857142857145,0.32142857142857145,0.42857142857142855,0.21428571428571427,1,0,0,2,TCGA-BH-A0BV,histological_type_label,partial,True,
2026-08-23T23:26:32+08:00,29,390,29,0,1.0,0.3103448275862069,9,0,0.3103448275862069,0.3103448275862069,0.4,0.21428571428571427,1,0,0,2,TCGA-BH-A0BV,ajcc_pathologic_stage,partial,False,
2026-08-23T23:27:28+08:00,30,390,30,0,1.0,0.3333333333333333,10,0,0.3333333333333333,0.3333333333333333,0.4,0.26666666666666666,1,0,0,2,TCGA-BH-A202,unrouted,none,True,
2026-08-23T23:27:51+08:00,31,390,31,0,1.0,0.3225806451612903,10,0,0.3225806451612903,0.3225806451612903,0.375,0.26666666666666666,1,0,0,2,TCGA-BH-A202,ER_status_label,partial,False,
