updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-16T21:15:39+08:00,1,390,0,1,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,none,False,
2026-08-16T21:17:28+08:00,2,390,1,1,0.5,0.0,0,0,0.0,0.0,0.0,,0,0,0,1,TCGA-LD-A74U,histological_type_label,direct,False,
2026-08-16T21:18:17+08:00,3,390,2,1,0.6666666666666666,0.0,0,0,0.0,0.0,0.0,,0,0,0,1,TCGA-LD-A74U,histologic_grade_label,direct,False,
2026-08-16T21:19:00+08:00,4,390,3,1,0.75,0.3333333333333333,1,0,0.25,0.3333333333333333,0.3333333333333333,,0,0,0,1,TCGA-LD-A74U,histological_type_label+dcis_binary+lcis_binary,direct,True,
2026-08-16T21:19:05+08:00,5,390,3,2,0.6,0.3333333333333333,1,0,0.2,0.3333333333333333,0.3333333333333333,,0,0,0,1,TCGA-AR-A1AI,unrouted,none,False,
2026-08-16T21:19:05+08:00,6,390,3,3,0.5,0.3333333333333333,1,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0,0,0,1,TCGA-AR-A1AI,unrouted,none,False,
2026-08-16T21:20:23+08:00,7,390,4,3,0.5714285714285714,0.25,1,0,0.14285714285714285,0.25,0.25,,0,0,0,1,TCGA-AR-A1AI,histological_type_label,direct,False,
2026-08-16T21:20:23+08:00,8,390,4,4,0.5,0.25,1,0,0.125,0.25,0.25,,0,0,0,1,TCGA-B6-A0WZ,unrouted,none,False,
2026-08-16T21:21:37+08:00,9,390,5,4,0.5555555555555556,0.4,2,0,0.2222222222222222,0.4,0.4,,0,0,0,1,TCGA-B6-A0WZ,histological_type_label,direct,True,
2026-08-16T21:22:04+08:00,10,390,6,4,0.6,0.5,3,0,0.3,0.5,0.4,1.0,0,0,0,1,TCGA-B6-A0WZ,unrouted,none,True,
2026-08-16T21:22:59+08:00,11,390,7,4,0.6363636363636364,0.5714285714285714,4,0,0.36363636363636365,0.5714285714285714,0.5,1.0,0,0,0,1,TCGA-B6-A0WZ,ER_status_label+PR_status_label,direct,True,
2026-08-16T21:22:59+08:00,12,390,7,5,0.5833333333333334,0.5714285714285714,4,0,0.3333333333333333,0.5714285714285714,0.5,1.0,0,0,0,1,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-16T21:22:59+08:00,13,390,7,6,0.5384615384615384,0.5714285714285714,4,0,0.3076923076923077,0.5714285714285714,0.5,1.0,0,0,0,1,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-16T21:24:38+08:00,14,390,8,6,0.5714285714285714,0.5,4,0,0.2857142857142857,0.5,0.42857142857142855,1.0,0,0,0,1,TCGA-BH-A5IZ,nottingham_total_score,direct,False,
2026-08-16T21:25:24+08:00,15,390,9,6,0.6,0.4444444444444444,4,0,0.26666666666666666,0.4444444444444444,0.375,1.0,0,0,0,1,TCGA-BH-A5IZ,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-16T21:25:59+08:00,16,390,10,6,0.625,0.4,4,0,0.25,0.4,0.375,0.5,0,0,0,1,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-16T21:25:59+08:00,17,390,10,7,0.5882352941176471,0.4,4,0,0.23529411764705882,0.4,0.375,0.5,0,0,0,1,TCGA-BH-A0AZ,unrouted,none,False,
2026-08-16T21:26:05+08:00,18,390,10,8,0.5555555555555556,0.4,4,0,0.2222222222222222,0.4,0.375,0.5,0,0,0,1,TCGA-BH-A0AZ,unrouted,none,False,
2026-08-16T21:27:10+08:00,19,390,11,8,0.5789473684210527,0.45454545454545453,5,0,0.2631578947368421,0.45454545454545453,0.4444444444444444,0.5,0,0,0,1,TCGA-BH-A0AZ,nottingham_total_score,direct,True,
2026-08-16T21:27:45+08:00,20,390,12,8,0.6,0.4166666666666667,5,0,0.25,0.4166666666666667,0.4,0.5,0,0,0,2,TCGA-BH-A0AZ,ER_status_label+PR_status_label,partial,False,
2026-08-16T21:27:45+08:00,21,390,12,9,0.5714285714285714,0.4166666666666667,5,0,0.23809523809523808,0.4166666666666667,0.4,0.5,0,0,0,2,TCGA-EW-A1PF,unrouted,none,False,
2026-08-16T21:27:51+08:00,22,390,12,10,0.5454545454545454,0.4166666666666667,5,0,0.22727272727272727,0.4166666666666667,0.4,0.5,0,0,0,2,TCGA-EW-A1PF,unrouted,none,False,
2026-08-16T21:27:51+08:00,23,390,12,11,0.5217391304347826,0.4166666666666667,5,0,0.21739130434782608,0.4166666666666667,0.4,0.5,0,0,0,2,TCGA-EW-A1PF,unrouted,none,False,
2026-08-16T21:28:59+08:00,24,390,13,11,0.5416666666666666,0.46153846153846156,6,0,0.25,0.46153846153846156,0.45454545454545453,0.5,0,0,0,2,TCGA-EW-A1PF,histologic_grade_label,direct,True,
2026-08-16T21:28:59+08:00,25,390,13,12,0.52,0.46153846153846156,6,0,0.24,0.46153846153846156,0.45454545454545453,0.5,0,0,0,2,TCGA-BH-A0BV,unrouted,none,False,
2026-08-16T21:29:07+08:00,26,390,13,13,0.5,0.46153846153846156,6,0,0.23076923076923078,0.46153846153846156,0.45454545454545453,0.5,0,0,0,2,TCGA-BH-A0BV,unrouted,none,False,
2026-08-16T21:29:12+08:00,27,390,13,14,0.48148148148148145,0.46153846153846156,6,0,0.2222222222222222,0.46153846153846156,0.45454545454545453,0.5,0,0,0,2,TCGA-BH-A0BV,unrouted,none,False,
2026-08-16T21:30:34+08:00,28,390,14,14,0.5,0.42857142857142855,6,0,0.21428571428571427,0.42857142857142855,0.4166666666666667,0.5,0,0,0,2,TCGA-BH-A0BV,nottingham_total_score,partial,False,
2026-08-16T21:31:23+08:00,29,390,15,14,0.5172413793103449,0.4666666666666667,7,0,0.2413793103448276,0.4666666666666667,0.46153846153846156,0.5,0,0,0,3,TCGA-BH-A0BV,histological_type_label,direct,True,
2026-08-16T21:31:23+08:00,30,390,15,15,0.5,0.4666666666666667,7,0,0.23333333333333334,0.4666666666666667,0.46153846153846156,0.5,0,0,0,3,TCGA-BH-A202,unrouted,none,False,
2026-08-16T21:31:40+08:00,31,390,15,16,0.4838709677419355,0.4666666666666667,7,0,0.22580645161290322,0.4666666666666667,0.46153846153846156,0.5,0,0,0,3,TCGA-BH-A202,unrouted,none,False,
2026-08-16T21:31:40+08:00,32,390,15,17,0.46875,0.4666666666666667,7,0,0.21875,0.4666666666666667,0.46153846153846156,0.5,0,0,0,3,TCGA-BH-A202,unrouted,none,False,
2026-08-16T21:32:57+08:00,33,390,16,17,0.48484848484848486,0.4375,7,0,0.21212121212121213,0.4375,0.42857142857142855,0.5,0,0,0,3,TCGA-BH-A202,ER_status_label,partial,False,
2026-08-16T21:33:57+08:00,34,390,17,17,0.5,0.47058823529411764,8,0,0.23529411764705882,0.47058823529411764,0.4666666666666667,0.5,0,0,0,3,TCGA-BH-A202,histological_type_label,direct,True,
2026-08-16T21:34:43+08:00,35,390,18,17,0.5142857142857142,0.4444444444444444,8,0,0.22857142857142856,0.4444444444444444,0.4375,0.5,0,0,0,3,TCGA-BH-A202,lymphovascular_invasion_label,direct,False,
2026-08-16T21:34:49+08:00,36,390,18,18,0.5,0.4444444444444444,8,0,0.2222222222222222,0.4444444444444444,0.4375,0.5,0,0,0,3,TCGA-AR-A0U3,unrouted,none,False,
2026-08-16T21:34:49+08:00,37,390,18,19,0.4864864864864865,0.4444444444444444,8,0,0.21621621621621623,0.4444444444444444,0.4375,0.5,0,0,0,3,TCGA-AR-A0U3,unrouted,none,False,
2026-08-16T21:34:49+08:00,38,390,18,20,0.47368421052631576,0.4444444444444444,8,0,0.21052631578947367,0.4444444444444444,0.4375,0.5,0,0,0,3,TCGA-AR-A0U3,unrouted,none,False,
2026-08-16T21:35:44+08:00,39,390,19,20,0.48717948717948717,0.47368421052631576,9,0,0.23076923076923078,0.47368421052631576,0.47058823529411764,0.5,0,0,0,3,TCGA-AR-A0U3,histological_type_label,direct,True,
2026-08-16T21:36:31+08:00,40,390,20,20,0.5,0.5,10,0,0.25,0.5,0.5,0.5,0,0,0,3,TCGA-AR-A0U3,ER_status_label,partial,True,
2026-08-16T21:36:48+08:00,41,390,20,21,0.4878048780487805,0.5,10,0,0.24390243902439024,0.5,0.5,0.5,0,0,0,3,TCGA-AO-A0JE,unrouted,none,False,
2026-08-16T21:38:01+08:00,42,390,21,21,0.5,0.5238095238095238,11,0,0.2619047619047619,0.5238095238095238,0.5263157894736842,0.5,0,0,0,3,TCGA-AO-A0JE,histologic_grade_label,direct,True,
2026-08-16T21:38:34+08:00,43,390,22,21,0.5116279069767442,0.5454545454545454,12,0,0.27906976744186046,0.5454545454545454,0.55,0.5,0,0,0,3,TCGA-AO-A0JE,lymphovascular_invasion_label+microcalcification_binary,partial,True,
2026-08-16T21:39:20+08:00,44,390,23,21,0.5227272727272727,0.5217391304347826,12,0,0.2727272727272727,0.5217391304347826,0.5238095238095238,0.5,0,0,0,3,TCGA-AO-A0JE,histological_type_label,partial,False,
2026-08-16T21:39:20+08:00,45,390,23,22,0.5111111111111111,0.5217391304347826,12,0,0.26666666666666666,0.5217391304347826,0.5238095238095238,0.5,0,0,0,3,TCGA-A1-A0SF,unrouted,none,False,
2026-08-16T21:40:45+08:00,46,390,24,22,0.5217391304347826,0.5,12,0,0.2608695652173913,0.5,0.5,0.5,0,0,0,4,TCGA-A1-A0SF,histologic_grade_label,direct,False,
2026-08-16T21:41:20+08:00,47,390,25,22,0.5319148936170213,0.48,12,0,0.2553191489361702,0.48,0.4782608695652174,0.5,0,0,0,4,TCGA-A1-A0SF,HER2_status_label,direct,False,
2026-08-16T21:42:07+08:00,48,390,26,22,0.5416666666666666,0.46153846153846156,12,0,0.25,0.46153846153846156,0.4583333333333333,0.5,0,0,0,4,TCGA-A1-A0SF,histological_type_label,direct,False,
2026-08-16T21:42:34+08:00,49,390,27,22,0.5510204081632653,0.4444444444444444,12,0,0.24489795918367346,0.4444444444444444,0.4583333333333333,0.3333333333333333,0,0,0,4,TCGA-A1-A0SF,unrouted,none,False,
2026-08-16T21:42:34+08:00,50,390,27,23,0.54,0.4444444444444444,12,0,0.24,0.4444444444444444,0.4583333333333333,0.3333333333333333,0,0,0,4,TCGA-EW-A1P7,unrouted,none,False,
2026-08-16T21:42:40+08:00,51,390,27,24,0.5294117647058824,0.4444444444444444,12,0,0.23529411764705882,0.4444444444444444,0.4583333333333333,0.3333333333333333,0,0,0,4,TCGA-EW-A1P7,unrouted,none,False,
2026-08-16T21:42:46+08:00,52,390,27,25,0.5192307692307693,0.4444444444444444,12,0,0.23076923076923078,0.4444444444444444,0.4583333333333333,0.3333333333333333,0,0,0,4,TCGA-EW-A1P7,unrouted,none,False,
2026-08-16T21:44:02+08:00,53,390,28,25,0.5283018867924528,0.4642857142857143,13,0,0.24528301886792453,0.4642857142857143,0.48,0.3333333333333333,0,0,0,4,TCGA-EW-A1P7,histologic_grade_label,direct,True,
2026-08-16T21:44:38+08:00,54,390,29,25,0.5370370370370371,0.4482758620689655,13,0,0.24074074074074073,0.4482758620689655,0.46153846153846156,0.3333333333333333,0,0,0,4,TCGA-EW-A1P7,ER_status_label+PR_status_label,direct,False,
2026-08-16T21:44:38+08:00,55,390,29,26,0.5272727272727272,0.4482758620689655,13,0,0.23636363636363636,0.4482758620689655,0.46153846153846156,0.3333333333333333,0,0,0,4,TCGA-BH-A0DG,unrouted,none,False,
2026-08-16T21:44:38+08:00,56,390,29,27,0.5178571428571429,0.4482758620689655,13,0,0.23214285714285715,0.4482758620689655,0.46153846153846156,0.3333333333333333,0,0,0,4,TCGA-BH-A0DG,unrouted,none,False,
2026-08-16T21:45:55+08:00,57,390,30,27,0.5263157894736842,0.43333333333333335,13,0,0.22807017543859648,0.43333333333333335,0.4444444444444444,0.3333333333333333,0,0,0,5,TCGA-BH-A0DG,histologic_grade_label+nottingham_total_score,direct,False,
2026-08-16T21:47:23+08:00,58,390,31,27,0.5344827586206896,0.45161290322580644,14,0,0.2413793103448276,0.45161290322580644,0.4642857142857143,0.3333333333333333,0,0,0,5,TCGA-BH-A0DG,ER_status_label+PR_status_label+HER2_status_label,direct,True,
2026-08-16T21:47:47+08:00,59,390,32,27,0.5423728813559322,0.4375,14,0,0.23728813559322035,0.4375,0.4642857142857143,0.25,0,0,0,5,TCGA-BH-A0DG,unrouted,none,False,
2026-08-16T21:49:28+08:00,60,390,33,27,0.55,0.45454545454545453,15,0,0.25,0.45454545454545453,0.4827586206896552,0.25,0,0,0,5,TCGA-BH-A0DD,histological_type_label,direct,True,
2026-08-16T21:50:27+08:00,61,390,34,27,0.5573770491803278,0.4411764705882353,15,0,0.2459016393442623,0.4411764705882353,0.4666666666666667,0.25,0,0,0,5,TCGA-BH-A0DD,histological_type_label,direct,False,
2026-08-16T21:51:05+08:00,62,390,35,27,0.5645161290322581,0.45714285714285713,16,0,0.25806451612903225,0.45714285714285713,0.4838709677419355,0.25,0,0,0,5,TCGA-BH-A0DD,histological_type_label+histologic_grade_label,direct,True,
2026-08-16T21:51:54+08:00,63,390,36,27,0.5714285714285714,0.4444444444444444,16,0,0.25396825396825395,0.4444444444444444,0.4838709677419355,0.2,0,0,0,5,TCGA-BH-A0DD,unrouted,none,False,
2026-08-16T21:52:00+08:00,64,390,36,28,0.5625,0.4444444444444444,16,0,0.25,0.4444444444444444,0.4838709677419355,0.2,0,0,0,5,TCGA-B6-A0IA,unrouted,none,False,
2026-08-16T21:52:07+08:00,65,390,36,29,0.5538461538461539,0.4444444444444444,16,0,0.24615384615384617,0.4444444444444444,0.4838709677419355,0.2,0,0,0,5,TCGA-B6-A0IA,unrouted,none,False,
2026-08-16T21:53:33+08:00,66,390,37,29,0.5606060606060606,0.4594594594594595,17,0,0.25757575757575757,0.4594594594594595,0.5,0.2,0,0,0,5,TCGA-B6-A0IA,histological_type_label,direct,True,
2026-08-16T21:53:56+08:00,67,390,38,29,0.5671641791044776,0.4473684210526316,17,0,0.2537313432835821,0.4473684210526316,0.5,0.16666666666666666,0,0,0,5,TCGA-B6-A0IA,unrouted,none,False,
