updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-11T13:16:08+08:00,1,390,0,1,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,answerability_abstain,False,
2026-08-11T13:16:10+08:00,2,390,0,2,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,answerability_abstain,False,
2026-08-11T13:16:12+08:00,3,390,0,3,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,answerability_abstain,False,
2026-08-11T13:16:14+08:00,4,390,0,4,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,answerability_abstain,False,
2026-08-11T13:16:17+08:00,5,390,0,5,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-AR-A1AI,unrouted,answerability_abstain,False,
2026-08-11T13:16:19+08:00,6,390,0,6,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-AR-A1AI,unrouted,answerability_abstain,False,
2026-08-11T13:16:21+08:00,7,390,0,7,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-AR-A1AI,unrouted,answerability_abstain,False,
2026-08-11T13:16:27+08:00,8,390,0,8,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-B6-A0WZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:29+08:00,9,390,0,9,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-B6-A0WZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:34+08:00,10,390,1,9,0.1,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-B6-A0WZ,unrouted,direct_qwen_wsi,False,
2026-08-11T13:16:37+08:00,11,390,1,10,0.09090909090909091,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-B6-A0WZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:40+08:00,12,390,1,11,0.08333333333333333,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:42+08:00,13,390,1,12,0.07692307692307693,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:45+08:00,14,390,1,13,0.07142857142857142,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T13:16:47+08:00,15,390,1,14,0.06666666666666667,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
