updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-15T22:02:16+08:00,1,390,0,1,0.0,,0,0,0.0,,,,0,0,0,0,TCGA-LD-A74U,unrouted,none,False,
2026-08-15T22:05:00+08:00,2,390,1,1,0.5,1.0,1,0,0.5,1.0,1.0,,0,0,0,0,TCGA-LD-A74U,histological_type_label,direct,True,
2026-08-15T22:08:26+08:00,3,390,2,1,0.6666666666666666,0.5,1,0,0.3333333333333333,0.5,0.5,,0,0,0,0,TCGA-LD-A74U,histologic_grade_label,direct,False,
2026-08-15T22:11:54+08:00,4,390,3,1,0.75,0.6666666666666666,2,0,0.5,0.6666666666666666,0.6666666666666666,,0,0,0,0,TCGA-LD-A74U,histological_type_label+dcis_binary+lcis_binary,direct,True,
2026-08-15T22:11:59+08:00,5,390,3,2,0.6,0.6666666666666666,2,0,0.4,0.6666666666666666,0.6666666666666666,,0,0,0,0,TCGA-AR-A1AI,unrouted,none,False,
2026-08-15T22:11:59+08:00,6,390,3,3,0.5,0.6666666666666666,2,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0,0,0,0,TCGA-AR-A1AI,unrouted,none,False,
2026-08-15T22:15:10+08:00,7,390,4,3,0.5714285714285714,0.5,2,0,0.2857142857142857,0.5,0.5,,0,0,0,0,TCGA-AR-A1AI,histological_type_label,direct,False,
2026-08-15T22:15:10+08:00,8,390,4,4,0.5,0.5,2,0,0.25,0.5,0.5,,0,0,0,0,TCGA-B6-A0WZ,unrouted,none,False,
2026-08-15T22:17:05+08:00,9,390,5,4,0.5555555555555556,0.4,2,0,0.2222222222222222,0.4,0.4,,0,0,0,0,TCGA-B6-A0WZ,histological_type_label,direct,False,
2026-08-15T22:19:53+08:00,10,390,6,4,0.6,0.5,3,0,0.3,0.5,0.4,1.0,0,0,0,0,TCGA-B6-A0WZ,unrouted,none,True,
2026-08-15T22:23:45+08:00,11,390,7,4,0.6363636363636364,0.5714285714285714,4,0,0.36363636363636365,0.5714285714285714,0.5,1.0,0,0,0,0,TCGA-B6-A0WZ,ER_status_label+PR_status_label,direct,True,
2026-08-15T22:23:45+08:00,12,390,7,5,0.5833333333333334,0.5714285714285714,4,0,0.3333333333333333,0.5714285714285714,0.5,1.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-15T22:23:45+08:00,13,390,7,6,0.5384615384615384,0.5714285714285714,4,0,0.3076923076923077,0.5714285714285714,0.5,1.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-15T22:28:36+08:00,14,390,8,6,0.5714285714285714,0.5,4,0,0.2857142857142857,0.5,0.42857142857142855,1.0,1,0,0,0,TCGA-BH-A5IZ,nottingham_total_score,direct,False,
2026-08-15T22:30:00+08:00,15,390,9,6,0.6,0.4444444444444444,4,0,0.26666666666666666,0.4444444444444444,0.375,1.0,1,0,0,0,TCGA-BH-A5IZ,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-15T22:34:05+08:00,16,390,10,6,0.625,0.4,4,0,0.25,0.4,0.375,0.5,1,0,0,0,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-15T22:34:05+08:00,17,390,10,7,0.5882352941176471,0.4,4,0,0.23529411764705882,0.4,0.375,0.5,1,0,0,0,TCGA-BH-A0AZ,unrouted,none,False,
2026-08-15T22:34:10+08:00,18,390,10,8,0.5555555555555556,0.4,4,0,0.2222222222222222,0.4,0.375,0.5,1,0,0,0,TCGA-BH-A0AZ,unrouted,none,False,
